"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"MUC20-OT1",0.000123567461299872,-0.760972837587895,0.202,0.361,1
"UBA52",0.000127644286515863,0.351025137597213,0.927,0.916,1
"GABARAPL1",0.000130093166539342,-0.627143773233869,0.23,0.418,1
"LIMK2",0.000130774845477263,-0.318862484248797,0.653,0.807,1
"AMN1",0.000132385269029047,-0.699300395828679,0.274,0.435,1
"SLC7A1",0.000133709460514042,-0.675768935150909,0.149,0.302,1
"RTCA-AS1",0.000137225593875545,-0.704745608068304,0.335,0.512,1
"JPT1",0.000137564285704209,-0.711391737304639,0.169,0.326,1
"GIHCG",0.000138333625088696,0.62077523940596,0.694,0.621,1
"CLINT1",0.000139476281872684,-0.434948837978364,0.69,0.8,1
"RPS25",0.000142279560219876,0.277015431575805,0.98,0.951,1
"C18orf25",0.000145356852049158,-0.554832772129354,0.464,0.604,1
"RNF168",0.000153242516005947,-1.07694345547754,0.093,0.218,1
"LMO4",0.000154855000170188,1.49970972368185,0.254,0.144,1
"MOCOS",0.000155340265217954,-1.63916746694659,0.048,0.147,1
"TBC1D16",0.000155558509213252,-0.575716504041248,0.254,0.425,1
"SELENOM",0.000156460462944238,-2.63739656141132,0.004,0.067,1
"CFAP97D2",0.000156483407654043,-0.478440543567982,0.472,0.635,1
"AFG3L2",0.000156804405442698,-0.663802295227156,0.23,0.389,1
"PALM2AKAP2",0.000163599050722282,-0.888118740138483,0.222,0.379,1
"MACF1",0.00016384183614112,-0.381427545495178,0.734,0.846,1
"ATF1",0.000164314742592183,-0.515319206583101,0.238,0.4,1
"PCDH17",0.00016462447109187,2.01529911411586,0.121,0.035,1
"PSAP",0.000166794832509493,-0.225825635467027,0.984,0.975,1
"ANKRD36",0.000168774129488696,-0.597632927906397,0.371,0.537,1
"ZFP36L1",0.000168850995877759,-0.340730606510268,0.863,0.937,1
"MACO1",0.000171220805061524,-0.753998967892423,0.323,0.477,1
"SNX2",0.000171752562240649,-0.526548557349204,0.528,0.681,1
"HNRNPA1",0.000171967131731275,0.28646961623107,0.931,0.961,1
"GBF1",0.000172613270216392,-0.805472949714173,0.315,0.463,1
"AK3",0.000178611310655588,-0.478994025058843,0.597,0.74,1
"PHRF1",0.000180789158397232,-1.42605006637232,0.028,0.116,1
"LIMS1",0.000183545920614993,-0.327080351379562,0.891,0.937,1
"TCEAL8",0.00018499053618946,-0.855528134036248,0.177,0.326,1
"ENSG00000291233",0.000201983256579015,-1.19073004578485,0.081,0.196,1
"RASA2",0.000202748917888746,-1.02279537973126,0.206,0.351,1
"ARHGEF35-AS1",0.000204606983206731,-0.834774808878827,0.375,0.505,1
"NOS1",0.000205907631819705,-2.44406342462762,0.008,0.074,1
"RPAIN",0.000207630483904576,0.439607172855,0.633,0.488,1
"SDC1",0.000208583639409041,1.75809208026773,0.169,0.07,1
"DIAPH2",0.000210068349678269,-0.405891213632335,0.754,0.867,1
"LAMA3",0.000210552493262067,-0.569506346393181,0.363,0.512,1
"AGR2",0.000211208323927888,0.546545906749961,0.794,0.73,1
"RPL18",0.000213347482471471,0.479939455752093,0.746,0.632,1
"SLPI",0.000214833644111679,-0.21627909172857,0.984,0.989,1
"THOC3",0.000217700350354383,-0.638108670992408,0.218,0.379,1
"REEP3",0.000218082615472253,-0.785361921816321,0.27,0.432,1
"SPATA13",0.000220053162629275,-0.572431196255661,0.46,0.618,1
"DNAJB1",0.000222693848215323,0.502537914289937,0.79,0.695,1
"LINC01235",0.000223507621717352,-1.33100239945872,0.105,0.225,1
"AKR1C3",0.000225700676773166,0.662393009073155,0.524,0.407,1
"PARP4",0.000225897153979191,-0.36905693513138,0.613,0.751,1
"DYNLT5",0.00022673441874838,-0.481700921921288,0.375,0.523,1
"OCLN",0.000235953890117864,-0.507354265637606,0.581,0.737,1
"SOD2",0.000238816122043397,-0.776102228122594,0.786,0.867,1
"TENT4B",0.000244360701933133,-0.539871182275752,0.492,0.635,1
"PBXIP1",0.000249659242803843,-0.518057698180348,0.476,0.625,1
"CDKN1C",0.000252352878500664,-3.10123893469191,0,0.053,1
"LMTK2",0.00025281699379809,-0.780556628273303,0.177,0.326,1
"ENSG00000249413",0.000260102255981913,-0.704527096434699,0.109,0.239,1
"PTMS",0.000260940043342471,1.42944689305632,0.198,0.091,1
"LRRC23",0.000262902001851509,0.341604443925349,0.948,0.898,1
"KDM2A",0.000263266786895131,-0.425764318984944,0.52,0.677,1
"GADD45B",0.000264401805367688,1.23095567897339,0.286,0.168,1
"MAP3K1",0.000265467119546156,-0.756550665692936,0.214,0.375,1
"ARHGEF35",0.000266321941947287,-0.679818901460898,0.427,0.565,1
"MXI1",0.00026651121798613,0.707362610046433,0.544,0.449,1
"FBXL7",0.00027369700102148,-1.18817371426834,0.113,0.235,1
"TMEM209",0.00027396851176489,-0.534003969875706,0.169,0.309,1
"SERTM1",0.00027448156416812,-0.811447160358428,0.238,0.393,1
"KRT38",0.000276079603997507,-1.44227844625057,0.028,0.112,1
"ABCA1",0.000277526004677298,-1.1129984643374,0.077,0.186,1
"RPS20",0.000278966208508733,0.241664990717303,0.984,0.986,1
"HDLBP",0.000279481141648175,0.339174730483554,0.923,0.933,1
"LINC01806",0.000285030212537461,-2.19638250491721,0.016,0.088,1
"CYRIA",0.000287420021903296,-1.24276551576011,0.06,0.161,1
"TMEM123",0.000287706539363737,-0.305647703421174,0.867,0.881,1
"METRN",0.000289100018575636,0.705999201741161,0.585,0.509,1
"FEM1B",0.000290642551356039,-0.610605507697354,0.294,0.446,1
"ORMDL1",0.000290689251809307,-0.678407243153736,0.21,0.365,1
"UBR4",0.000292047901470215,-1.04936711492501,0.089,0.207,1
"MID1IP1",0.000296249991178585,0.396538138036245,0.859,0.818,1
"BABAM2",0.000297344072574263,-0.716877136791621,0.27,0.428,1
"ENSG00000255480",0.000302491647522693,-1.69320902113543,0.052,0.147,1
"TMCO1",0.000302758660586105,-0.377629180856987,0.69,0.825,1
"PIM3",0.000311519207847965,-0.605762854362027,0.185,0.347,1
"CD55",0.000317131529688421,-0.319872291785485,0.718,0.828,1
"REEP1",0.000321036563563987,0.673942334786033,0.508,0.393,1
"DCDC2",0.000322376211202662,-0.306245775022246,0.899,0.958,1
"FURIN",0.000324889528823703,-1.63413927604248,0.036,0.123,1
"ENSG00000257176",0.000327063096289167,-1.51652497149992,0.052,0.147,1
"SNW1",0.000327366266082606,-0.357216579334014,0.677,0.807,1
"MYCBP2",0.000330016524636551,-0.706959208682503,0.218,0.372,1
"RPLP2",0.00033814454401704,0.390567169866768,0.895,0.898,1
"GDA",0.000338514319661263,-0.714296602427119,0.363,0.53,1
"FMR1",0.000345117612480453,-0.567683963882357,0.343,0.495,1
"SORT1",0.000347842592815148,-0.568253802543342,0.448,0.618,1
"CFAP298",0.000348234555482821,0.248765676391784,0.948,0.954,1
"TCEAL9",0.000352589901970871,-0.382834141960626,0.653,0.779,1
"ARL4D",0.00035263200964206,-0.6378961072842,0.536,0.656,1
"LINC00698",0.000353777723573881,1.75659234410612,0.125,0.042,1
"SFTA2",0.000359550086212242,0.748975197819919,0.552,0.428,1
"PAXIP1-DT",0.000360891455858693,-0.453474119109263,0.254,0.414,1
"REL",0.000364302343517059,-0.873455504777387,0.129,0.26,1
"MYO9A",0.000366851448500303,-0.431360116917981,0.617,0.751,1
"NME5",0.000367798997038907,0.281732787552393,0.879,0.881,1
"NDUFA4",0.00037409079875143,-0.198144118156284,0.964,0.979,1
"WWOX-AS1",0.000374965952342838,2.44380035230679,0.077,0.014,1
"TMBIM6",0.000376966037119751,0.196170504706315,0.992,0.993,1
"ARID1A",0.000380647546926686,-0.326269978750689,0.641,0.775,1
"ENSG00000257322",0.000382470798775377,-0.683565825046866,0.246,0.404,1
"ATP5MC2",0.000382977793506857,0.258228570465703,0.984,0.951,1
"PLAA",0.000384981541268408,-0.851096892619035,0.19,0.326,1
"HEG1",0.000392480515925932,1.35636946845797,0.218,0.112,1
"LMO3",0.0003930739221164,-1.54770488912166,0.089,0.193,1
"PCDH10",0.000394660986532566,-1.4632884013329,0.028,0.109,1
"CDH6",0.000395014069688407,-2.54886507074393,0.016,0.084,1
"TMEM258",0.000397593184281787,0.24416339588569,0.972,0.961,1
"LINC00706",0.000397879517243559,-2.57942947816096,0.004,0.06,1
"H1-2",0.000400642663465586,-0.447242794070223,0.508,0.649,1
"TXNIP",0.000404771506346318,0.309643644234646,0.96,0.919,1
"RPS23",0.000404852838935463,0.263088735395742,0.923,0.902,1
"ROBO2",0.000409645414440857,-2.49728410823231,0.012,0.077,1
"HCP5",0.000409963595052904,-0.919686670867631,0.109,0.228,1
"ZMYM5",0.000411477541706165,-0.588205827558532,0.153,0.288,1
"CILP",0.000411887418051767,-3.17570461911874,0,0.049,1
"S1PR2",0.000411887418051767,-3.06253297239176,0,0.049,1
"ZEB1",0.000411887418051767,-4.01086309646325,0,0.049,1
"CACHD1",0.000413353073254092,-0.795365867561822,0.149,0.281,1
"PHC2",0.000414268651658289,-0.500123808557629,0.335,0.488,1
"NBAS",0.000415012698615273,-0.743120106441733,0.25,0.393,1
"CREB3L1",0.000418274219377359,3.14154812990285,0.052,0.004,1
"ZNF217",0.000427034946301355,-0.79860561722346,0.214,0.358,1
"ROMO1",0.000430265126923584,0.447871215566246,0.698,0.653,1
"ODAD1",0.000433547155767904,0.257169456896005,0.952,0.94,1
"CCPG1",0.000440386717000455,-1.08777571402712,0.113,0.232,1
"ZNF813",0.000442561114241132,-1.27463000154765,0.044,0.133,1
"NCEH1",0.0004460517772503,-0.770812473392321,0.246,0.382,1
"RHOB",0.000449879188572999,0.720612085426382,0.839,0.789,1
"LINC02166",0.000450285236305022,0.45002090032885,0.661,0.589,1
"RIIAD1",0.000451076786691997,0.407019498976553,0.827,0.782,1
"GMPR2",0.000451423249643104,-0.465713402393938,0.536,0.677,1
"PYGB",0.000451495673457901,-0.942208840985095,0.113,0.235,1
"SARAF",0.000465364052553811,-0.183439373032605,0.952,0.982,1
"RNF167",0.000466303117643011,0.360617573954304,0.778,0.74,1
"ENSG00000260136",0.000466347916260976,-0.731378525450559,0.149,0.288,1
"CYFIP1",0.000467291496867164,-0.326319134743441,0.415,0.589,1
"NDUFC1",0.000474358334497618,0.215930823659564,0.972,0.979,1
"PPP4R3A",0.000486013597200818,-0.33147856306616,0.734,0.835,1
"YPEL5",0.000487277626613824,-0.304089381889223,0.827,0.902,1
"UCK2",0.000488988951042068,1.34180988305022,0.214,0.112,1
"LINC00332",0.000490185651027041,1.17608126024888,0.161,0.067,1
"P2RY6",0.000497065186827333,2.06113632001825,0.06,0.007,1
"ELP4",0.000497200660726179,-1.00627763832947,0.161,0.291,1
"KTN1",0.000497454489650391,-0.224722045131025,0.984,0.993,1
"LRRC1",0.000503181693955857,-0.570234310300604,0.258,0.418,1
"ENSG00000286332",0.000503986982903006,2.10442133456533,0.06,0.007,1
"MX2",0.000505620952274263,-1.84752729069867,0.016,0.084,1
"LEPROT",0.000505942017380189,-0.385271185578603,0.806,0.867,1
"ENSG00000270792",0.000506857820320918,-0.663683949916437,0.198,0.337,1
"LRRC4",0.00050994721575462,-1.39314660112318,0.052,0.144,1
"SLFN11",0.000510806542335185,-1.10669292888679,0.109,0.225,1
"NACA",0.000519910469854869,0.24297382113478,0.923,0.919,1
"SUPT7L",0.000520843860901049,0.495453692270335,0.565,0.467,1
"TMEM165",0.000522370796476151,-0.62323722877929,0.532,0.635,1
"RPL13A",0.000522612841203208,0.212241444436501,0.972,0.982,1
"MAP1LC3B2",0.000522772639217364,-2.5255678618451,0.008,0.067,1
"KLF12",0.000524756289661498,-0.852393632392207,0.141,0.27,1
"SH3BP5-AS1",0.000526664994403161,-1.73145590890217,0.028,0.105,1
"MADD",0.000530422182949135,-1.57585006549946,0.036,0.119,1
"PFN1",0.000532479531554184,0.25238011109207,0.96,0.972,1
"JUND",0.00053533248489155,0.268440323533452,0.972,0.972,1
"ENSG00000287561",0.000546026903453285,-2.57907177801071,0.008,0.067,1
"TBC1D5",0.000556427887112999,-0.470388171607273,0.423,0.568,1
"SGPL1",0.000564132602204722,-0.187089119465721,0.492,0.639,1
"C1orf21",0.000566722437202165,-2.02060700987453,0.008,0.067,1
"CKS1B",0.000568611368596586,0.961632409410538,0.351,0.249,1
"SMOC1",0.000569529671401623,0.645160248609273,0.532,0.421,1
"MT-ATP6",0.000573047639516266,0.100037350780515,0.996,0.996,1
"SNX29",0.000587219940151261,-0.407617388258309,0.484,0.635,1
"CANX",0.000591785602993666,-0.206645003432834,0.964,0.982,1
"MACC1",0.000593864622656611,-1.12044311536822,0.157,0.281,1
"IKBKG",0.00059559647059078,-0.573576372694066,0.161,0.295,1
"RPS9",0.000623172255907031,0.400966588832959,0.758,0.698,1
"ARGLU1",0.000628452088271459,-0.338701712195583,0.79,0.863,1
"CXCL14",0.000631718358411414,3.51468991935651,0.04,0,1
"MAP3K2-DT",0.000632050007065942,-0.841100951287373,0.093,0.196,1
"PNKD",0.000639518918013379,-0.289418552862445,0.69,0.832,1
"ARFGAP1",0.000647569012013612,-1.05287004565313,0.052,0.144,1
"ENSG00000273486",0.000651031294468841,-2.18010708177781,0.012,0.074,1
"FAM20A",0.000672476075781535,-3.3640640038056,0,0.046,1
"GOLGA8R",0.000672476075781535,-2.73644610633461,0,0.046,1
"EIF3L",0.000680973644690532,-2.23122705780627,0.004,0.056,1
"LONRF2",0.000682322283745873,-0.836115109470028,0.202,0.337,1
"ECRG4",0.000684207898263687,-1.26534186457879,0.044,0.13,1
"RLF",0.000687872417815317,-0.903833799933065,0.198,0.333,1
"ZMIZ1",0.000690082710468152,-0.870057062518563,0.129,0.249,1
"KIAA0232",0.000694017746951659,-0.348769143242447,0.617,0.765,1
"ITGB1BP1",0.000705141828473455,-0.575454429936948,0.359,0.498,1
"TCF7",0.000706447428692845,0.468513951742689,0.847,0.86,1
"C9orf152",0.000711099974363515,1.56463930371454,0.145,0.06,1
"GAS7",0.000713697338422525,1.03305437177526,0.27,0.158,1
"MRPL40",0.000714139127056247,0.494413340402035,0.657,0.593,1
"CLU",0.000715039379632154,-0.23494397191831,0.935,0.951,1
"UBE2D4",0.00071953025022464,-0.669773309086211,0.202,0.34,1
"CBX4",0.000724697756442377,-0.658135295773484,0.19,0.333,1
"SGO1-AS1",0.000726362273580939,-1.4331418229991,0.016,0.081,1
"GLUD1",0.000730926578387985,-0.394904079111193,0.593,0.737,1
"UGGT2",0.000735978125761648,-0.863390162681927,0.206,0.34,1
"PNPLA8",0.000757793427785063,-0.490137258810263,0.448,0.618,1
"ANKRD44-AS1",0.00075986251446172,0.253941839691052,0.895,0.839,1
"GARIN2",0.000768179974588623,-0.683881515015944,0.238,0.379,1
"PSMD12",0.000769470734853942,-0.510945059954702,0.379,0.53,1
"GSTM4",0.000772306981228446,1.1144369590577,0.218,0.116,1
"POLR2L",0.000774734751993359,0.446440022485833,0.649,0.558,1
"MYO5A",0.000780661906054032,-1.29118055201373,0.077,0.175,1
"ADCY9",0.000781297893884425,-0.783173753546062,0.218,0.354,1
"ENSG00000262049",0.000784070460609942,3.05544512816228,0.048,0.004,1
"PKP2",0.000784935234687907,-0.336780329233824,0.714,0.807,1
"GPM6A",0.000796460486662457,-1.43388188881699,0.06,0.151,1
"SNAPC1",0.000799044829715721,-0.628446306907509,0.274,0.418,1
"KIAA0895",0.000822521645545857,-0.77282207594764,0.206,0.344,1
"MFGE8",0.000831300924218054,-2.34668295100286,0.008,0.063,1
"DEAF1",0.000832932081295893,-0.743931928087878,0.121,0.242,1
"MYCT1",0.000836669593729781,-0.599759458102685,0.081,0.186,1
"LINC01913",0.000839218377515047,-1.4771261814285,0.028,0.102,1
"ID1",0.000842120144399516,-0.667904093609608,0.278,0.404,1
"SRGAP2B",0.000851801498176416,-0.648188869201874,0.234,0.368,1
"RRM2B",0.000851892549321933,-0.325013068982763,0.879,0.895,1
"CFL1",0.000852180077748248,0.227029866240703,0.976,0.972,1
"UBE2W",0.000853168371285562,-0.457041997776254,0.29,0.446,1
"PPARGC1A",0.000853701499649349,-1.17397792531015,0.052,0.14,1
"C2orf42",0.000855142820607973,-0.892774077552592,0.113,0.228,1
"KCNK1",0.000865557244762788,-0.431984565358073,0.431,0.596,1
"ENSG00000233451",0.000869848136267083,-1.3692827616448,0.02,0.088,1
"RPL22",0.00088297384874512,0.237211167769475,0.96,0.93,1
"SGSH",0.000890052236549213,-1.18249557811662,0.044,0.13,1
"BEX4",0.000896934678966745,-0.668365232411547,0.129,0.253,1
"SIK2",0.000901126626224727,-0.6283517024941,0.298,0.442,1
"UCP2",0.000905511523619622,0.286029580578245,0.98,0.968,1
"INPP4B",0.000915301842515592,-0.725106438744376,0.327,0.467,1
"VDR",0.000917835604748725,-0.542751622284477,0.319,0.463,1
"RALGAPA2",0.000918783573611538,-0.38488673815678,0.633,0.74,1
"PPP2R5C",0.000931663141499064,0.338040845140806,0.931,0.912,1
"OXR1",0.000931923603591333,-0.754886268335842,0.75,0.825,1
"NRP1",0.000933119733181851,-0.266890534712358,0.363,0.547,1
"ANXA5",0.000937184344492572,0.189376050688052,0.988,0.993,1
"TPM1",0.00093809218474043,0.445838858527271,0.661,0.565,1
"EFNA5",0.000940915760632975,-1.29421283376474,0.052,0.14,1
"NECTIN2",0.000944603870207295,-0.333379151121432,0.254,0.418,1
"DIPK1A",0.000952710933581326,-0.648265023178331,0.23,0.368,1
"RND3",0.000954495534081416,-1.10541223986312,0.149,0.256,1
"ISG20",0.000955021293681409,-0.588683712993944,0.331,0.481,1
"BANF1",0.000956620200166147,0.298586919446657,0.96,0.947,1
"ZDHHC21",0.000957918689491957,-0.600645633488697,0.137,0.263,1
"ZNF738",0.000973192091337943,-0.671381812850607,0.117,0.228,1
"POLR2I",0.000978720984796596,0.415642299057955,0.806,0.765,1
"SEC11C",0.000997276459250879,-0.446978162870786,0.649,0.754,1
"SLC40A1",0.00100186318593475,-0.2089735313955,0.581,0.719,1
"WIPF3",0.00100686817132776,1.20605472527715,0.262,0.154,1
"NUAK2",0.00101919617200999,-0.60794785964686,0.23,0.375,1
"CPQ",0.00103974641499841,-0.906187093698159,0.222,0.351,1
"GTF2H5",0.00104230274731669,0.393259919721309,0.714,0.667,1
"LINC03026",0.00104638028441573,-0.428950654684458,0.19,0.323,1
"ZC3H12C",0.00104948414499371,-1.01543282287743,0.077,0.175,1
"PLAC8",0.00105122658947787,0.61031977121043,0.694,0.642,1
"PPOX",0.00105212743960722,0.569869264461622,0.605,0.561,1
"LDB1",0.00105887846631575,-0.9220162251524,0.117,0.228,1
"RAMACL",0.00106668022728182,-2.75027823801593,0.004,0.053,1
"EDEM3",0.00107696677795771,-0.651911449765715,0.27,0.414,1
"RBBP4",0.00108746884406143,-0.312508535007307,0.569,0.709,1
"CRY1",0.0010881292155084,0.465369786544227,0.69,0.618,1
"ENSG00000290937",0.0010985812886721,-3.05260590768219,0,0.042,1
"PKDCC",0.0010985812886721,-3.04433152162227,0,0.042,1
"CAPZA2",0.00110265612335471,-0.400566066145471,0.702,0.814,1
"NAA60",0.00112753617577983,0.771914296664284,0.391,0.277,1
"SMIM20",0.00114619154845778,0.77691150267012,0.431,0.326,1
"SBF2",0.00114710730814927,-0.72318901863348,0.238,0.382,1
"HNRNPR",0.00116284091650857,-0.271066527029799,0.746,0.825,1
"RAPGEF3",0.0011705994415789,-0.591245927275252,0.133,0.256,1
"MYL12A",0.00117085374155648,0.217280093864402,0.968,0.982,1
"HSPBAP1",0.00117165459695302,-0.36223386118197,0.169,0.312,1
"ARL17A",0.00117496969212959,-1.22608706044332,0.04,0.119,1
"ENSG00000288632",0.00117510353114373,-0.491520937086277,0.097,0.204,1
"DSCAML1",0.00119583340570491,-0.870992779870128,0.242,0.389,1
"FOXA2",0.00119918503105254,0.357663423210138,0.742,0.628,1
"RAB32",0.00119927656384639,3.03653509674332,0.036,0,1
"TUBB8",0.00122633101912036,-1.41948096498577,0.032,0.105,1
"GUCY1A1",0.00122948474148564,1.53919621480831,0.149,0.067,1
"TUSC3",0.0012340629684143,-0.291941681735696,0.835,0.912,1
"FAF2",0.00123882289182303,-0.458854993184624,0.323,0.474,1
"DNAJB13",0.00125402566798355,0.268542381398202,0.935,0.912,1
"BTBD3",0.0012777546607915,-0.575070197272973,0.423,0.558,1
"ITSN2",0.00127856811781254,-0.298178638288967,0.593,0.719,1
"VPS13C",0.00128824160467213,-0.430718481709687,0.645,0.765,1
"ENSG00000290689",0.00129577874336037,-0.501769306138275,0.544,0.663,1
"IFITM1",0.0012993508215925,-1.42997548089323,0.02,0.084,1
"C19orf33",0.00130474149017147,-1.4645586617277,0.024,0.091,1
"SPPL2A",0.00130522690829641,-0.287519263381583,0.742,0.825,1
"RPL28",0.00130741720431114,0.444021035082935,0.794,0.804,1
"PLA2G4A",0.00130871861847852,-0.557104585647758,0.472,0.582,1
"TMEM54",0.00131094726459684,1.66482492910161,0.121,0.046,1
"ENSG00000288075",0.00131793997102118,-1.06291873041592,0.121,0.232,1
"ENSG00000231533",0.00131949964501175,-0.837473374498474,0.226,0.347,1
"RBBP6",0.0013204194258556,-0.351949013238552,0.665,0.811,1
"RPL35A",0.00132730759433014,0.274626483397089,0.96,0.937,1
"DST",0.00132910359120122,-0.470714903645352,0.411,0.558,1
"DNER",0.00133142452330107,-0.877184201779565,0.185,0.302,1
"HSF2",0.00133727651124069,-0.653413437407459,0.23,0.368,1
"SASH1",0.0013519381672546,-0.397038746089917,0.722,0.856,1
"BCAS4",0.00135277699706967,-2.26114333035542,0.008,0.06,1
"BICRAL",0.00135294688456224,-0.726878066448322,0.153,0.281,1
"ZC3H15",0.00135510335417904,-0.29012415034902,0.617,0.765,1
"ENSG00000290948",0.00136017176173334,-1.21954796209547,0.052,0.137,1
